file_path,label
C:\Users\dhruv\Desktop\archive\train\training_data (248).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (249).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (25).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (250).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (251).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (252).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (253).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (254).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (255).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (256).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (257).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (258).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (259).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (26).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (260).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (261).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (262).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (263).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (264).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (265).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (266).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (267).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (268).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (269).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (27).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (270).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (271).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (272).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (273).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (274).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (275).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (276).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (277).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (278).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (279).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (28).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (280).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (281).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (282).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (283).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (284).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (285).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (286).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (287).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (288).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (289).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (29).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (290).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (291).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (292).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (293).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (294).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (295).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (296).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (297).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (298).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (299).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (3).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (30).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (300).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (301).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (302).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (303).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (304).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (305).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (306).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (307).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (308).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (309).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (31).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (310).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (311).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (312).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (313).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (314).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (315).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (316).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (317).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (318).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (319).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (32).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (320).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (321).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (322).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (323).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (324).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (325).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (326).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (327).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (328).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (329).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (33).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (330).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (331).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (332).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (333).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (334).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (335).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (336).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (337).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (338).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (339).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (34).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (340).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (341).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (342).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (343).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (344).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (345).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (346).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (347).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (348).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (349).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (35).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (350).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (351).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (352).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (353).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (354).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (355).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (356).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (357).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (358).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (359).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (36).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (360).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (361).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (362).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (363).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (364).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (365).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (366).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (367).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (368).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (369).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (37).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (370).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (371).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (372).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (373).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (374).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (375).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (376).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (377).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (378).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (379).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (38).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (380).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (381).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (382).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (383).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (384).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (385).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (386).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (387).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (388).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (389).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (39).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (390).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (391).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (392).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (393).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (394).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (395).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (396).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (397).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (398).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (399).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (4).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (40).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (400).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (401).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (402).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (403).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (404).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (405).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (406).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (407).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (408).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (409).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (41).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (410).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (411).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (412).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (413).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (414).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (415).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (416).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (417).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (418).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (419).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (42).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (420).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (421).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (422).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (423).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (424).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (425).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (426).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (427).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (428).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (429).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (43).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (430).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (431).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (432).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (433).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (434).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (435).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (436).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (437).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (438).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (439).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (44).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (440).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (441).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (442).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (443).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (444).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (445).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (446).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (447).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (448).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (449).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (45).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (450).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (451).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (452).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (453).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (454).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (455).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (456).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (457).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (458).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (459).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (46).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (460).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (461).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (462).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (463).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (464).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (465).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (466).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (467).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (468).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (469).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (47).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (470).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (471).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (472).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (473).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (474).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (475).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (476).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (477).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (478).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (479).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (48).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (480).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (481).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (482).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (483).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (484).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (485).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (486).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (487).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (488).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (489).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (49).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (490).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (491).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (492).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (493).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (494).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (495).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (496).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (497).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (498).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (499).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (5).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (50).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (500).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (501).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (502).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (503).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (504).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (505).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (506).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (507).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (508).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (509).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (51).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (510).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (511).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (512).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (513).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (514).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (515).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (516).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (517).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (518).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (519).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (52).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (520).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (521).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (522).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (523).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (524).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (525).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (526).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (527).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (528).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (529).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (53).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (530).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (531).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (532).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (533).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (534).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (535).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (536).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (537).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (538).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (539).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (54).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (540).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (541).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (542).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (543).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (544).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (545).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (546).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (547).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (548).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (549).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (55).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (550).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (551).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (552).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (553).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (554).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (555).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (556).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (557).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (558).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (559).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (56).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (560).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (561).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (562).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (563).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (564).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (565).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (566).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (567).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (568).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (569).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (57).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (570).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (571).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (572).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (573).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (574).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (575).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (576).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (577).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (578).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (579).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (58).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (580).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (581).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (582).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (583).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (584).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (585).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (586).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (587).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (588).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (589).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (59).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (590).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (591).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (592).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (593).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (594).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (595).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (596).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (597).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (598).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (599).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (6).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (60).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (600).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (601).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (602).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (603).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (604).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (605).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (606).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (607).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (608).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (609).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (61).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (610).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (611).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (612).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (613).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (614).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (615).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (616).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (617).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (618).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (619).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (62).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (620).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (621).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (622).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (623).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (624).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (625).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (626).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (627).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (628).jpg,train
C:\Users\dhruv\Desktop\archive\train\training_data (629).jpg,train
